epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,4241.18,0.87951,0.53646,1.15065,0.88325,0.85781,0.94878,0.74116,0.91717,0.48871,1.14094,0.000388844,0.000388844,0.000388844
71,4299.9,0.87438,0.53219,1.1387,0.88712,0.88026,0.94976,0.69297,0.90514,0.47996,1.1118,0.000384132,0.000384132,0.000384132
72,4360.21,0.87526,0.52975,1.14522,0.90571,0.90927,0.94758,0.69114,0.92508,0.49101,1.14342,0.00037942,0.00037942,0.00037942
73,4421.49,0.86547,0.52239,1.13243,0.84817,0.90749,0.89162,0.68438,0.91219,0.48348,1.10632,0.000374707,0.000374707,0.000374707
74,4482.51,0.86444,0.52698,1.13922,0.84349,0.93882,0.89043,0.69541,0.89762,0.47731,1.11365,0.000369995,0.000369995,0.000369995
75,4544.36,0.8648,0.5196,1.13081,0.92462,0.86854,0.94795,0.72881,0.90575,0.47802,1.10603,0.000365282,0.000365282,0.000365282
76,4605.17,0.86042,0.52335,1.13494,0.86263,0.91859,0.89387,0.65582,0.90702,0.48134,1.11421,0.00036057,0.00036057,0.00036057
77,4666.09,0.85618,0.51812,1.12646,0.8238,0.9502,0.95142,0.66967,0.90159,0.46908,1.11313,0.000355858,0.000355858,0.000355858
78,4726.82,0.8537,0.5152,1.1257,0.91004,0.81954,0.86283,0.65999,0.91632,0.4719,1.11491,0.000351145,0.000351145,0.000351145
79,4787.11,0.85748,0.51296,1.12434,0.87708,0.89863,0.94822,0.70232,0.90615,0.48394,1.12014,0.000346433,0.000346433,0.000346433
80,4847.14,0.85228,0.51362,1.1255,0.84736,0.90284,0.94491,0.72087,0.90685,0.4785,1.11424,0.00034172,0.00034172,0.00034172
81,4907.36,0.84479,0.50931,1.11834,0.90264,0.87266,0.94588,0.73292,0.91877,0.47464,1.1204,0.000337008,0.000337008,0.000337008
82,4966.96,0.84466,0.50515,1.12236,0.8231,0.93137,0.86883,0.67664,0.90459,0.47498,1.11618,0.000332296,0.000332296,0.000332296
83,5027.93,0.84308,0.50644,1.12257,0.85634,0.9143,0.89138,0.68933,0.92061,0.48627,1.13704,0.000327583,0.000327583,0.000327583
84,5089.17,0.83475,0.5005,1.11865,0.87165,0.90153,0.89161,0.69083,0.90451,0.46934,1.11596,0.000322871,0.000322871,0.000322871
85,5149.56,0.83505,0.50115,1.11579,0.84228,0.90389,0.87494,0.67561,0.91119,0.47978,1.12019,0.000318158,0.000318158,0.000318158
86,5210.7,0.83494,0.49972,1.11381,0.84638,0.9317,0.89312,0.69506,0.90964,0.47654,1.11166,0.000313446,0.000313446,0.000313446
87,5270.69,0.83003,0.50101,1.11247,0.79798,0.94236,0.87621,0.68026,0.91072,0.47913,1.10975,0.000308734,0.000308734,0.000308734
88,5331.96,0.83498,0.49855,1.11645,0.91397,0.9168,0.95107,0.73123,0.9047,0.47072,1.11452,0.000304021,0.000304021,0.000304021
89,5394.4,0.82797,0.49453,1.11129,0.82982,0.94936,0.89581,0.68112,0.90759,0.47675,1.12338,0.000299309,0.000299309,0.000299309
90,5457.04,0.81982,0.49013,1.10684,0.85405,0.93216,0.89803,0.68768,0.90254,0.46796,1.11602,0.000294596,0.000294596,0.000294596
91,5518.2,0.82198,0.48805,1.10595,0.88155,0.89765,0.89367,0.6811,0.90641,0.47553,1.104,0.000289884,0.000289884,0.000289884
92,5580.18,0.81689,0.48641,1.10268,0.90196,0.88522,0.95028,0.74958,0.88765,0.46807,1.09603,0.000285172,0.000285172,0.000285172
93,5641.59,0.82042,0.48843,1.10572,0.87507,0.89279,0.94823,0.73599,0.91281,0.48015,1.13579,0.000280459,0.000280459,0.000280459
94,5702.53,0.81077,0.47962,1.10319,0.91584,0.86829,0.94864,0.73041,0.8948,0.47914,1.11112,0.000275747,0.000275747,0.000275747
95,5762.78,0.81088,0.47995,1.09879,0.88097,0.88163,0.89597,0.69822,0.9019,0.47234,1.11079,0.000271034,0.000271034,0.000271034
96,5823.15,0.80416,0.4752,1.09053,0.9263,0.87363,0.95018,0.71517,0.91244,0.47306,1.10305,0.000266322,0.000266322,0.000266322
97,5882.41,0.80419,0.47962,1.09403,0.90792,0.8642,0.94782,0.73702,0.90538,0.47527,1.11038,0.00026161,0.00026161,0.00026161
98,5942.33,0.80078,0.47698,1.09366,0.87242,0.89881,0.89191,0.70422,0.90333,0.46725,1.1087,0.000256897,0.000256897,0.000256897
99,6002.47,0.79642,0.47064,1.09174,0.87781,0.87304,0.88806,0.69341,0.91119,0.48389,1.12363,0.000252185,0.000252185,0.000252185
100,6061.98,0.80111,0.47528,1.09531,0.87167,0.89757,0.89258,0.69232,0.91505,0.48186,1.12602,0.000247472,0.000247472,0.000247472
101,6122.25,0.79881,0.47283,1.09372,0.84193,0.91996,0.95026,0.74194,0.89789,0.47558,1.09894,0.00024276,0.00024276,0.00024276
102,6182.2,0.79258,0.47152,1.08834,0.88887,0.87804,0.94895,0.74108,0.89512,0.46864,1.10711,0.000238048,0.000238048,0.000238048
103,6242.68,0.79279,0.46941,1.08943,0.86323,0.92133,0.89303,0.69255,0.9057,0.47535,1.1211,0.000233335,0.000233335,0.000233335
104,6303.67,0.78885,0.4676,1.08982,0.86612,0.91804,0.89497,0.6966,0.91297,0.47886,1.13502,0.000228623,0.000228623,0.000228623
105,6363.14,0.79237,0.47075,1.09317,0.85729,0.9092,0.87569,0.6829,0.90461,0.47683,1.11539,0.00022391,0.00022391,0.00022391
106,6423.36,0.7879,0.46799,1.08913,0.8411,0.94174,0.87693,0.6807,0.91002,0.47337,1.10323,0.000219198,0.000219198,0.000219198
107,6483.31,0.77904,0.46437,1.08186,0.90256,0.85627,0.94799,0.74534,0.9084,0.4746,1.10495,0.000214486,0.000214486,0.000214486
108,6543.17,0.7846,0.46089,1.08371,0.88097,0.86182,0.94673,0.74631,0.9117,0.48312,1.11414,0.000209773,0.000209773,0.000209773
